article	unit_type	is_adct	confidence	pt	nhe
158	caput_roman	False	0.9	o produto da arrecadação do imposto da União sobre renda e proventos de qualquer natureza, incidente na fonte, sobre rendimentos pagos, a qualquer título, por eles, suas autarquias e pelas fundações que instituírem e mantiverem;.	maã uyupuúwa yumuatiri sá rikuyaára, uniãũ rera rupí uri waitá payẽ maãsuῖtu ti wa usarú uikú, ta resé kuá uyupagari wa, mayêwãtu supé , ta rupí kuá uka wasú-ita rupí asui umũdusaára-ita rupí asui kuá uka-ita uyukuáwái-ta rupí.
158	caput_roman	False	0.9	II – cinquenta por cento do produto da arrecadação do imposto da União sobre a propriedade territorial rural, relativamente aos imóveis neles situados, cabendo a totalidade na hipótese da opção a que se refere o art. 153, § 4o, III;.	II – sῖkuẽta pusẽtu uyumuatirisá muraákí uniãũ yaára sui, kuá iwípura suiwaára,SESEWÁRA kuá maã-ita uyariwa-ita upuderi yuiri urasúpawá aé mayê uyari art. 153, § 4, III upé;.
158	caput_roman	False	0.9	III – cinquenta por cento do produto da arrecadação do imposto do Estado sobre a propriedade de veículos automotores licenciados em seus territórios;.	III – sῖkuẽta pusẽtu uyumuatirisá kubrarisá istadu-ita sui, tareséwaára kuá uwatásá rupiáára waitá sui upuderi waitá uyatimãna iwí pedasu upé ;        IV- vῖtisῖku pusẽtu uyumuatirisá kubrarisá istadu-ita sui, tareséwaára kuá uyatimanasá yaúarãwa-ita asui ta reséwaára kuá upurákiwa-itá urasusaára miíra-ita istadu-ita rupí asui tẽdáwá-ita rupí asui ũbeusá rupí.  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé          133.
159	caput_roman	False	1.0	do produto da arrecadação dos impostos sobre renda e proventos de qualquer natureza e sobre produtos industrializados, 50% (cinquenta por cento), da seguinte forma:  92                                                      Constituição da República Federativa do Brasil      a) vinte e um inteiros e cinco décimos por cento ao Fundo de Participação dos Estados e do Distrito Federal;     b) vinte e dois inteiros e cinco décimos por cento ao Fundo de Participação dos Municípios;     c) três por cento, para aplicação em programas de financiamento ao setor produtivo das Regiões Norte, Nordeste e Centro-Oeste, através de suas instituições financeiras de caráter regional, de acordo com os planos regionais de desenvolvimento, ficando assegurada ao semiárido do Nordeste a metade dos recursos destinados à Região, na forma que a lei estabelecer;     d) um por cento ao Fundo de Participação dos Municípios, que será entregue no primeiro decêndio do mês de dezembro de cada ano;     e) 1% (um por cento) ao Fundo de Participação dos Municípios, que será entregue no primeiro decêndio do mês de julho de cada ano;     f) 1% (um por cento) ao Fundo de Participação dos Municípios, que será entregue no primeiro decêndio do mês de setembro de cada ano;.	uyupuúwa kubrarisá muraákí rikuyaára sui usẽmuwáa mayẽ maã suῖtu asui muraákí rikuyaára uyumuyãwaitá ῖpresa taupé rikuyaára, sῖkuẽta pusẽtu kuáyesá rupí:        a) irũdipu yepé asui yepépu kuáirasá pusẽtu suiwaára úsu Istadu asuí Distritu Federau supé;        b) irũdí pu mukũi asui yepépu kuáirasá pusẽtu suiwaára úsu tetãma miri supé;        c) musapiri pusẽtu, uyumeẽarã kuá manduariasá-ita upurakiwa-ita norte upé, nordeste upé asui centro-oeste upé, ta diñeru ruka-ita rupí ta iwí upé waitá uikú, mayê ta iwí-ita umãduarisá uyukuriari, upitá uyupitásúka ixupéarã yuiri kuá meyu-iruruwa nordeste upé, mayê ũbeuwa ley upé.        d) yepé pusẽtu úsu tetãma mukaáturusá supé, taãmusasá arãma dezẽbru ramẽ usasá ramẽ mukũi pu ayayu.        e) yepé pusẽtu usú tetãma supé, taãmusasá arãma julho yasí usasá ramẽ mukũipu ayayu.        f) yepé pusẽtu usú tetãma supé, taãmusasá arãma setẽbru yasí usasá ramẽ mukũipu ayayu.
159	caput_roman	False	1.0	II – do produto da arrecadação do imposto sobre produtos industrializados, dez por cento aos Estados e ao Distrito Federal, proporcionalmente ao valor das respectivas exportações de produtos industrializados;.	II – uyupuúwa kubrarisá muraákí rikuyaára uyumuyãwaitá ῖpresa taupé rikuyaára mukũipu pusẽtu istadu-ita asui distritu federau supé, yepéwasú kuá sikuyaára kuá uyumũdu waitá usú iwí ukaára kití usẽmu waitá uyumuyãwaitá ῖpresa taupé.
159	caput_roman	False	1.0	III – do produto da arrecadação da contribuição de intervenção no domínio econômico prevista no art. 177, § 4o, 29% (vinte e nove por cento) para os Estados e o Distrito Federal, distribuídos na forma da lei, observada a destinação a que se refere o inciso II, “c”, do referido parágrafo.	III – yumuatirisá muraákí suíwaára usẽmu wá yumuapatukasá diñeru rupí mayê ũbeuwa kuá art. 177, § 4, irũdipu yepépu irũdi pusẽtu úsu istadu-ita asui distritu federau supé, uyumeẽarãwa yepéwasú sá rupí mayê ũbeuwa ley upé, uyumuyakũta umaã maã kuá ũbeusaáramiri II,c uyeẽ, kuá upawá sá upé.
160	caput	False	1.0	É vedada a retenção ou qualquer restrição à entrega e ao emprego dos recursos atribuídos, nesta seção, aos Estados, ao Distrito Federal e aos Municípios, neles compreendidos adicionais e acréscimos relativos a impostos.	Umusíkĩda kuá upitásúkasá u mayêwãtu uymeẽsá asui umeẽaára diñeru uyumeẽarãwa, kuá Sesãu, asui istadu-ita supé, distritu federai asui tẽdawá-ita supé, tameẽarã yuiri yumuturusúsãarã sesewára kuá kubrarisá.
161	caput_roman	False	1.0	definir valor adicionado para fins do disposto no art. 158, parágrafo único, I;  Da Tributação e do Orçamento                                                            93.	umuyã iturusúsá uyumeẽarãwa supiaára kuá uyari wá ike art. 158, ũbeusa yepéyũtu, I, upé;.
161	caput_roman	False	1.0	II – estabelecer normas sobre a entrega dos recursos de que trata o art. 159, especialmente sobre os critérios de rateio dos fundos previstos em seu inciso I, objetivando promover o equilíbrio socioeconômico entre Estados e entre Municípios;.	II – umũyã mayé uyumẽarã diñeru-ita ũbeuwa yawé iké art.159 upé, sesewára piri kuá uyumẽarãwa-ita yepéwasú kuá diñeru mayê uyariwá ũbeusaára miri I upé, purãga arã umuyepéwasú urikúsá diñeru Istadu-itá asui asuí tẽdawá-itá irũ;.
161	caput_roman	False	1.0	III – dispor sobre o acompanhamento, pelos beneficiários, do cálculo das quotas e da liberação das participações previstas nos arts. 157, 158 e 159.	III – umuyã umaãwaára arãma reséwaára, ixupéwaitáté uyumuyã-ita rupí, yumuatirisá ixupẽtuwa rupí asui umeẽrãwaaté uikúsárupí mayê ũbeuwa kuá arts.157,158 asui 159 upé.
162	caput	False	1.0	A União, os Estados, o Distrito Federal e os Municípios divulgarão, até o último dia do mês subsequente ao da arrecadação, os montantes de cada um dos tributos arrecadados, os recursos recebidos, os valores de origem tributária entregues e a entregar e a expressão numérica dos critérios de rateio.	Kuá Uniãu, Istadu-íta, Distritu Federau asuí tẽdawá-íta tãbeuarã kuri, té ayũarãwa ára yasí uriwáuikú uyupuúsá rẽde, mayé diñeru turusúsá uyupuuwa, uyumusasáwãna wa diñeru, iturusúsá uyumeẽwanawá asui uyumeẽ arãrewa yewasúsá rupí.
163	caput_roman	False	0.9	dívida pública externa e interna, incluída a das autarquias, fundações e demais entidades controladas pelo Poder Público;.	ukaárasuiwata asui iké waára udeverisá, yepéwasú kuá umuyakũta tetãmaita irũ, uyumuyãwaitá yumukaáturu-ita asui payẽ kuaitá guvernu umuyakũta waitá;.
163	caput_roman	False	0.9	III – concessão de garantias pelas entidades públicas;.	III – umeẽsá sikuyaára rupiáára payẽ ruka-ita rupí;.
163	caput_roman	False	0.9	IV – emissão e resgate de títulos da dívida pública;.	IV - umeẽsá asui uyukasá maã-ita udeverisá payẽawáyáwa rupí.
163	caput_roman	False	0.9	V – fiscalização financeira da administração pública direta e indireta;.	V – muyakũtasá umaãsá kuá payẽawá diñeruwá uputaisá rupí u ti sá rupítê uputai.
163	caput_roman	False	0.9	VI – operações de câmbio realizadas por órgãos e entidades da União, dos Estados, do Distrito Federal e dos Municípios;.	VI – uyumuyã ramẽ muyerêsá diñeru kuá uka guvernu yá waitá-ita rupí, istaduita, distritu federai asui tẽdáwá yára-ita rupí.
163	caput_roman	False	0.9	VII – compatibilização das funções das instituições oficiais de crédito da União, resguardadas as características e condições operacionais plenas das voltadas ao desenvolvimento regional;.	VII – muyepéwasú saá kuá diñeru rukawású-ita umuyãsá-ita, umaã seése mayêsá-ita asui mayêarã uyumuyã uyukiriai arã iwí-ita rupí.
164	caput	False	1.0	A competência da União para emitir moeda será exercida exclusivamente pelo banco central.	Uniãũ umesẽmuarã ramẽ diñeru usaru kuri diñeru ruka ta paya rupí aé yũté upuderi umuyã.
165	paragrafo_unico	False	1.0	O projeto de lei orçamentária será acompanhado de demonstrativo regionalizado do efeito, sobre as receitas e despesas, decorrente de isenções, anistias, remissões, subsídios e benefícios de natureza financeira, tributária e creditícia.	Kuá umanduari sá diñeru reséwaára wa ley, uwatá kuri umukamẽsá regiãũita rupí sikuyaára, SESEWÁRA kuá uyumuyãrãwa asui upawásarãwa, uúriwá tiwa uyupagarisá sui, resaáraisá,maã-ita diñerusúiwa uúri, kurarisá asui umeẽsaára diñeru.
165	paragrafo_unico	False	1.0	Integrará a lei de diretrizes orçamentárias, para o exercício a que se refere e, pelo menos, para os 2 (dois) exercícios subsequentes, anexo com previsão de agregados fiscais e a proporção dos recursos para investimentos que serão alocados na lei orçamentária anual para a continuidade daqueles em andamento.	Uyari kuá ley umukamẽsá diñeru rapé resé, uyumuyãrupiáára asui, mukũi muraákísá -ita uyumuyãwaitá kutaáramẽ resẽtu, umuyariyuiri seswaára yepéwasú irũ diñeru iturusúsá ipupéarãwa uyumutirika kuá umaãsa diñeru yepé akayu rupiáára upé tiarã upitú yãita uwatãwaitá uikú.
166	caput	False	1.0	Os projetos de lei relativos ao plano plurianual, às diretrizes orçamentárias, ao orçamento anual e aos créditos adicionais serão apreciados pelas duas Casas do Congresso Nacional, na forma do regimento comum.	Ley umuyãsá-ita sesewárawá kuá mãduarisá akayusiíyasá reséwaára, mukamesá diñeru ta supé, diñeru yepé akayú rupiáára asui purãdusára diñeru muturusúsaára tamaã kuri seése mukũi uka kũgresu yaára ita rupí, mayê ũbeuwa kuá umũdusaára upé.
166	paragrafo_unico	False	1.0	Os projetos de lei do plano plurianual, das diretrizes orçamentárias e do orçamento anual serão enviados pelo Presidente da República ao Congresso Nacional, nos termos da lei complementar a que se refere o art. 165, § 9o.	Kuá mãduaisaita ley aárama yumiyãwa siíya akayu rupiáára, tasúiwa kuá mukamêza-ita diñeru rapé asui kuá ursamẽtu akayu rupí Presidẽte usú umũdu Cũgresu Nasiunau supé aárama, isupu kuá ley cũplemẽtá mamẽ ũbeuwa kuá art. 165, § 9º.
166	paragrafo_unico	False	1.0	A garantia de execução de que trata o § 11 deste artigo aplica-se também às programações incluídas por todas as emendas de iniciativa de bancada de parlamentares de Estado ou do Distrito Federal, no montante de até 1% (um por cento) da receita corrente líquida realizada no exercício anterior.	Yumuya aárama kuá ũbeuwa § 11 kuá artigu upé ũbeu yuiri tasúpé kuá prugramasãu ita yũbui waitá tasúpé mayê kuá emẽdaita yupiru waitá kuá bãcada parlamẽtaita kuá Istadu u Distritu Federau sui, mayê rupí 1% (yepé pu sẽtu) mãsui usẽu kuá diyeiru yumuyãwa kuá sũderewa muraákí.
166	paragrafo_unico	False	1.0	Se for verificado que a reestimativa da receita e da despesa poderá resultar no não cumprimento da meta de resultado fiscal estabelecida na lei de diretrizes orçamentárias, os montantes previstos nos §§ 11 e 12 deste artigo poderão ser reduzidos em até a mesma proporção da limitação incidente sobre o conjunto das demais despesas discricionárias.	Mairamẽ tamiakũta tamã kaukulu rupí isuaki kuá reséita asui kuá yugastariwa upédei uyukuá mayê ũba yawé yumuyã mayê yumãduariwa yawé mayê uikúwa yawé ley de diretrises ursamẽtaria, mayê ũbeuwa tarupí kuaitá §§ 11 asui 12 kuá artigu upé  140               “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé  upuderi umukuáira yepéasu kuá usika mairamẽ presisu taresé kuá mũti siíya waitá yupinimawá yugastari aárama.
167	caput_roman	False	1.0	o início de programas ou projetos não incluídos na lei orçamentária anual;  98                                                     Constituição da República Federativa do Brasil.	umuyupirú ramẽ muyãsa-ita u mãduarisá ti ramẽ uyumuikê iké ley ũbeuwa SESEWÁRA kuá manduarisá diñeru yepé akayu rupiáára;.
167	caput_roman	False	1.0	II – a realização de despesas ou a assunção de obrigações diretas que excedam os créditos orçamentários ou adicionais;.	II – uyumuyã ramẽ udeverisá arã u umuyupiri ramẽ ikitíwaára uputairamẽ usasá retã ramẽ usika sá diñeru u uyumeẽxῖga ramẽ;.
167	caput_roman	False	1.0	III – a realização de operações de créditos que excedam o montante das despesas de capital, ressalvadas as autorizadas mediante créditos suplementares ou especiais com finalidade precisa, aprovados pelo Poder Legislativo por maioria absoluta;.	III – uyumuyãramẽ kuá umaãsá sesewára kuá yupurãdusá diñeru asasáwãnawá iturusúsá ára kití udeverisá, uruyari mairamẽ uyumeẽ purusá diñeru ãaãmu rupiáára wá u ãmurupíwa ley umũdusá ramẽ upuderi waitá ley uyumuyãsá rui asui aikué ramẽ siíya sá.
167	caput_roman	False	1.0	IV – a vinculação de receita de impostos a órgão, fundo ou despesa, ressalvadas a repartição do produto da arrecadação dos impostos a que se referem os arts. 158 e 159, a destinação de recursos para as ações e serviços públicos de saúde, para manutenção e desenvolvimento do ensino e para realização de atividades da administração tributária, como determinado, respectivamente, pelos arts. 198, § 2o, 212 e 37, XXII, e a prestação de garantias às operações de crédito por antecipação de receita, previstas no art. 165, § 8o, bem como o disposto no § 4o deste artigo;.	IV- Kuá Umuyarisáwa kubrarisá reséwaára umukamẽsá-ita supé, muyakũtasaita u uyukasarã supé uyũate yã uyumeẽwa muraku rikuyaára kubrarisá mayê ubeuwa ike kuá arts. 158 asui 159 taupé, kuá uyumũduarã wá diñeru muaáraki asui umuyãsárã muraákí upáka sa rupiáára, uikúwaára arã asui uyumuyãrã yũbuesá asui muraákí uyumuyãrã kuá mãduarisá upé mayê ũbeuwa kuá arts. 198, §2º,212 asui37, XXII asui kuá uyumuyãrã ramẽ upurãdusá diñeru reséwaára mayẽ uyari wa §4º kuá artigu upé.
